"Title"	"country"	"ISO2"	"Link"	"latitude"	"longitude"
"An International, Multi-site, Bayesian Platform Adaptive,Randomised, Double-blind, Placebo-controlled Trial Assessing the Effectiveness of Varied Doses of Oral Chloroquine in Preventing or Reducing the Severity of COVID-19 Disease in Healthcare Workers"	"Canada"	"CA"	"https://clinicaltrials.gov/show/NCT04333732"	56.130366	-106.346771
"A Phase 2 Randomized Single-Blind Study to Evaluate the Activity and Safety of Low Dose Oral Selinexor (KPT-330) in Patients with Severe COVID-19 Infection"	"Canada"	"CA"	"https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2020-001411-25"	56.130366	-106.346771
"A randomized, double-blind, placebo-controlled, study evaluating the efficacy and safety of otilimab IV in patients with severe pulmonary COVID-19 related disease. - OSCAR"	"Canada"	"CA"	"https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2020-001759-42"	56.130366	-106.346771
"Clinical Trial of COVID-19 Therapeutic Vaccine Formulated as an Oral Pill"	"Canada"	"CA"	"https://clinicaltrials.gov/show/NCT04380532"	56.130366	-106.346771
"Health Behavior Change During COVID-19 Pandemic: the Focus on Handwashing"	"Canada"	"CA"	"https://clinicaltrials.gov/show/NCT04367337"	56.130366	-106.346771
"Health Behavior Change During COVID-19 Pandemic: the Focus on Handwashing"	"Canada"	"CA"	"https://clinicaltrials.gov/show/NCT04367337"	56.130366	-106.346771
"Angiotensin II Infusion in COVID-19-Associated Vasodilatory Shock: A multinational, multicentre registry"	"Canada"	"CA"	"https://anzctr.org.au/ACTRN12620000620921.aspx"	56.130366	-106.346771
"Antithrombotic Therapy to Ameliorate Complications of COVID-19"	"Canada"	"CA"	"https://clinicaltrials.gov/show/NCT04372589"	56.130366	-106.346771
"Antithrombotic Therapy to Ameliorate Complications of COVID-19"	"Canada"	"CA"	"https://clinicaltrials.gov/show/NCT04372589"	56.130366	-106.346771
"A Phase 2 Randomized Single-Blind Study to Evaluate the Activity and Safety of Low Dose Oral Selinexor (KPT-330) in Patients with Severe COVID-19 Infection - Low Dose Oral Selinexor in Patients with Severe COVID-19 Infection"	"Canada"	"CA"	"https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2020-001411-25"	56.130366	-106.346771
"A Randomized Open-Label Trial of CONvalenscent Plasma for Hospitalized Adults With Acute COVID-19 Respiratory Illness (CONCOR-1)"	"Canada"	"CA"	"https://clinicaltrials.gov/show/NCT04348656"	56.130366	-106.346771
"Preemptive Therapy for SARS-Coronavirus-2 (COVID-19 PEP Canada)"	"Canada"	"CA"	"https://clinicaltrials.gov/show/NCT04421664"	56.130366	-106.346771
"Colchicine Coronavirus SARS-CoV2 Trial (COLCORONA)"	"Canada"	"CA"	"https://clinicaltrials.gov/show/NCT04322682"	56.130366	-106.346771
"Colchicine Coronavirus SARS-CoV2 Trial (COLCORONA)"	"Canada"	"CA"	"https://clinicaltrials.gov/show/NCT04322682"	56.130366	-106.346771
"An international, multi-site, Bayesian platform adaptive, randomised, placebo-controlled trial assessing the effectiveness of varied doses of oral Chloroquine in preventing or reducing the severity of COVID-19 disease in healthcare workers"	"Canada"	"CA"	"http://isrctn.com/ISRCTN99916292"	56.130366	-106.346771
"Post-exposure Prophylaxis or Preemptive Therapy for SARS-Coronavirus-2: A Pragmatic Randomized Clinical Trial"	"Canada"	"CA"	"https://clinicaltrials.gov/show/NCT04308668"	56.130366	-106.346771
"An international randomised trial of additional treatments for COVID-19 in hospitalised patients who are all receiving the local standard of care - Solidarity"	"Canada"	"CA"	"https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2020-001366-11"	56.130366	-106.346771
"A Randomized, Double-Blind, Placebo-Controlled, Multicenter Study to Evaluate the Safety and Efficacy of Tocilizumab in Patients With Severe COVID-19 Pneumonia"	"Canada"	"CA"	"https://clinicaltrials.gov/show/NCT04320615"	56.130366	-106.346771
"A Randomized, Double-Blind, Placebo-Controlled, Multicenter Study to Evaluate the Safety and Efficacy of Tocilizumab in Patients With Severe COVID-19 Pneumonia"	"Canada"	"CA"	"https://clinicaltrials.gov/show/NCT04320615"	56.130366	-106.346771
"A Phase 1, Randomized, Observer-Blind, Placebo-Controlled Trial to Evaluate the Safety, Tolerability and Immunogenicity of the bacTRL-Spike Oral Candidate Vaccine for the Prevention of COVID-19 in Healthy Adults"	"Canada"	"CA"	"https://clinicaltrials.gov/show/NCT04334980"	56.130366	-106.346771
"Pharmacokinetics, Pharmacodynamics, and Safety Profile of Understudied Drugs"	"Canada"	"CA"	"https://clinicaltrials.gov/show/NCT04278404"	56.130366	-106.346771
"An Adaptive Phase 3, Randomized, Double-blind, Placebo-controlled Study Assessing Efficacy and Safety of Sarilumab for Hospitalized Patients With COVID19"	"Canada"	"CA"	"https://clinicaltrials.gov/show/NCT04327388"	56.130366	-106.346771
"An Adaptive Phase 3, Randomized, Double-blind, Placebo-controlled Study Assessing Efficacy and Safety of Sarilumab for Hospitalized Patients With COVID19"	"Canada"	"CA"	"https://clinicaltrials.gov/show/NCT04327388"	56.130366	-106.346771
"Use of Lung Ultrasound for Diagnosis and Prognostication of patient presented with COVID-19 Lung Disease in the Emergency Department: A prospective observational cohort study"	"Canada"	"CA"	"https://anzctr.org.au/ACTRN12620000734965.aspx"	56.130366	-106.346771
"Use of Lung Ultrasound for Diagnosis and Prognostication of patient presented with COVID-19 Lung Disease in the Emergency Department: A prospective observational cohort study"	"Canada"	"CA"	"https://anzctr.org.au/ACTRN12620000734965.aspx"	56.130366	-106.346771
"Use of Lung Ultrasound for Diagnosis and Prognostication of patient presented with COVID-19 Lung Disease in the Emergency Department: A prospective observational cohort study"	"Canada"	"CA"	"https://anzctr.org.au/ACTRN12620000734965.aspx"	56.130366	-106.346771
"A Phase 2 Randomized Single-Blind Study to Evaluate the Activity and Safety of Low Dose Oral Selinexor (KPT-330) in Patients with Severe COVID-19 Infection"	"Canada"	"CA"	"https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2020-001411-25"	56.130366	-106.346771
"Psychological effects of preventive isolation in the COVID-19 pandemic"	"Canada"	"CA"	"http://www.ensaiosclinicos.gov.br/rg/RBR-9pgwfc/"	56.130366	-106.346771
"An international randomised trial of additional treatments for COVID-19 in
hospitalised patients who are all receiving the local standard of care - SOLIDARITY TRIAL"	"Canada"	"CA"	"http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=42897"	56.130366	-106.346771
"Outcomes of elective cancer surgery during the COVID-19 pandemic crisis: an
international, multicentre, observational cohort study - CovidSurg-Cancer"	"Canada"	"CA"	"http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=43628"	56.130366	-106.346771
"Expanded Access Treatment Protocol: Remdesivir (RDV; GS-5734) for the Treatment of SARS-CoV2 (CoV) Infection"	"Canada"	"CA"	"https://clinicaltrials.gov/show/NCT04323761"	56.130366	-106.346771
"Expanded Access Treatment Protocol: Remdesivir (RDV; GS-5734) for the Treatment of SARS-CoV2 (CoV) Infection"	"Canada"	"CA"	"https://clinicaltrials.gov/show/NCT04323761"	56.130366	-106.346771
"Phase 3 Randomized, Double-blind, Placebo-controlled Multi-center Study to Assess the Efficacy and Safety of Ruxolitinib in Patients With COVID-19 Associated Cytokine Storm (RUXCOVID)"	"Canada"	"CA"	"https://clinicaltrials.gov/show/NCT04362137"	56.130366	-106.346771
"Phase 3 Randomized, Double-blind, Placebo-controlled Multi-center Study to Assess the Efficacy and Safety of Ruxolitinib in Patients With COVID-19 Associated Cytokine Storm (RUXCOVID)"	"Canada"	"CA"	"https://clinicaltrials.gov/show/NCT04362137"	56.130366	-106.346771
"SARS-CoV2 Pediatric Acute Kidney Injury Registry and Collaborative"	"Canada"	"CA"	"https://clinicaltrials.gov/show/NCT04466306"	56.130366	-106.346771
"SARS-CoV2 Pediatric Acute Kidney Injury Registry and Collaborative"	"Canada"	"CA"	"https://clinicaltrials.gov/show/NCT04466306"	56.130366	-106.346771
"An Open Label Safety Study of Inhaled Gaseous Nitric Oxide (gNO) for Adults & Adolescents With Non-Tuberculous Mycobacteria, Burkholderia Spp, Aspergillus Spp and Corona-like Viral (Sub-Study) Infections"	"Canada"	"CA"	"https://clinicaltrials.gov/show/NCT03331445"	56.130366	-106.346771
"Clinical Characteristics and Outcomes of Children Potentially Infected by Severe Acute Respiratory Distress Syndrome (SARS)-CoV-2 Presenting to Pediatric Emergency Departments"	"Canada"	"CA"	"https://clinicaltrials.gov/show/NCT04330261"	56.130366	-106.346771
"Lessening Organ Dysfunction With VITamin C (LOVIT)"	"Canada"	"CA"	"https://clinicaltrials.gov/show/NCT03680274"	56.130366	-106.346771
"A Single Arm Open-label Clinical Study to Investigate the Efficacy and Safety of Ruxolitinib for the Treatment of COVID-19 Pneumonia"	"Canada"	"CA"	"https://clinicaltrials.gov/show/NCT04331665"	56.130366	-106.346771
"COVID-19 Ring-based Prevention Trial With Lopinavir/Ritonavir"	"Canada"	"CA"	"https://clinicaltrials.gov/show/NCT04321174"	56.130366	-106.346771
"Protecting frontline health care workers from COVID-19 with hydroxychloroquine pre-exposure prophylaxis: a randomized, placebo-controlled multi-site trial in Toronto, Canada"	"Canada"	"CA"	"http://isrctn.com/ISRCTN14326006"	56.130366	-106.346771
"Automated Oxygen Titration - Monitoring and Weaning in Patients With Infectious Pneumonia Requiring Oxygen - Impact on the Number of Interventions for Healthcare Workers. An Innovative Device to Manage Patients With COVID-19 Pneumonia COVID Study (Closed-Loop Oxygen to Verify That Healthcare Workers Interventions Decreaseduring Pneumonia)"	"Canada"	"CA"	"https://clinicaltrials.gov/show/NCT04320056"	56.130366	-106.346771
"Breath Regulation and Yogic Exercise An Online Therapy for Calm and Happiness (BREATH): an RCT for Frontline Hospital and Long-term Care Home Staff Managing the COVID-19 Pandemic"	"Canada"	"CA"	"https://clinicaltrials.gov/show/NCT04368676"	56.130366	-106.346771
"How Are You Coping? Assessing the Psychological, Social, and Economic Impacts of an Emerging Pandemic"	"Canada"	"CA"	"https://clinicaltrials.gov/show/NCT04369690"	56.130366	-106.346771
"Hydroxychloroquine to Prevent COVID-19 Disease Amongst Healthcare Workers (PROVIDE): A Parallel Randomized Controlled Trial"	"Canada"	"CA"	"https://clinicaltrials.gov/show/NCT04371523"	56.130366	-106.346771
"COVID-19 Inflammatory Blood Biomarkers for Clinical Management, Prognosis and Evaluation of Interventions"	"Canada"	"CA"	"https://clinicaltrials.gov/show/NCT04363008"	56.130366	-106.346771
"Protecting Frontline Health Care Workers From COVID-19 With Hydroxychloroquine Pre-exposure Prophylaxis: A Randomized, Placebo-controlled Multi-Site Trial in Toronto, Canada"	"Canada"	"CA"	"https://clinicaltrials.gov/show/NCT04374942"	56.130366	-106.346771
"Patient Living With Type 1 Diabetes' Experience During the COVID-19 Pandemic in Quebec"	"Canada"	"CA"	"https://clinicaltrials.gov/show/NCT04384471"	56.130366	-106.346771
"Interferon Lambda for Immediate Antiviral Therapy at Diagnosis (ILIAD): A Phase II Randomized, Double-blind, Placebo-controlled, Multicenter Trial to Evaluate the Effect of Peginterferon Lambda for the Treatment of COVID-19"	"Canada"	"CA"	"https://clinicaltrials.gov/show/NCT04354259"	56.130366	-106.346771
"Coagulopathy of COVID-19: A Pragmatic Randomized Controlled Trial of Therapeutic Anticoagulation Versus Standard Care as a Rapid Response to the COVID-19 Pandemic (RAPID COVID COAG)"	"Canada"	"CA"	"https://clinicaltrials.gov/show/NCT04362085"	56.130366	-106.346771
"Randomized-controlled Trial of HFNC Alone vs HFNC and Awake Self-proning for Treatment of Severe COVID-19"	"Canada"	"CA"	"https://clinicaltrials.gov/show/NCT04395144"	56.130366	-106.346771
"Hearing and Supporting the Healthcare Workers: Mental Health Outcomes in Healthcare Workers During COVID-19"	"Canada"	"CA"	"https://clinicaltrials.gov/show/NCT04397848"	56.130366	-106.346771
"Cellular Immuno-Therapy for COVID-19 ARDS (CIRCA-19) the Vanguard Study"	"Canada"	"CA"	"https://clinicaltrials.gov/show/NCT04400032"	56.130366	-106.346771
"""""""Increasing Physical Activity in Canadian Adults Who Have Been Affected by COVID-19 Social Distancing Restrictions: A Feasibility Trial of an Online Intervention"""""""	"Canada"	"CA"	"https://clinicaltrials.gov/show/NCT04400305"	56.130366	-106.346771
"Lessening Organ Dysfunction With VITamin C - COVID"	"Canada"	"CA"	"https://clinicaltrials.gov/show/NCT04401150"	56.130366	-106.346771
"The Impact of a Barrier Enclosure on Endotracheal Intubation Duration and First Pass Attempt - A Randomized Controlled Trial"	"Canada"	"CA"	"https://clinicaltrials.gov/show/NCT04366141"	56.130366	-106.346771
"COVID-19 Pandemic Short Interval National Survey Gauging Psychological Distress Among Physicians (COPING Survey): A Longitudinal Survey"	"Canada"	"CA"	"https://clinicaltrials.gov/show/NCT04379063"	56.130366	-106.346771
"Dietary Intake and Eating Habits During the COVID-19 Pandemic"	"Canada"	"CA"	"https://clinicaltrials.gov/show/NCT04407533"	56.130366	-106.346771
"Mental Health Support for SickKids Children and Families During COVID-19 Using Established eHealth Interventions"	"Canada"	"CA"	"https://clinicaltrials.gov/show/NCT04408027"	56.130366	-106.346771
"A Novel and Practical Accelerated Intermittent Theta Burst Protocol as a Substitute for Depressed Patients Needing Electroconvulsive Therapy During the COVID-19 Pandemic"	"Canada"	"CA"	"https://clinicaltrials.gov/show/NCT04384965"	56.130366	-106.346771
"A Prospective Randomized Trial of Prone Positioning Versus Usual Care for Patients With Do-not-intubate Goals of Care and Hypoxemic Respiratory Failure During the Coronavirus SARS-CoV-2 (COVID-19) Pandemic"	"Canada"	"CA"	"https://clinicaltrials.gov/show/NCT04402879"	56.130366	-106.346771
"Improving Activity Engagement Among Persons With SCI During COVID-19"	"Canada"	"CA"	"https://clinicaltrials.gov/show/NCT04408287"	56.130366	-106.346771
"The Seniors COvid-19 Pandemic and Exercise Study: A Randomized Controlled Trial"	"Canada"	"CA"	"https://clinicaltrials.gov/show/NCT04412343"	56.130366	-106.346771
"IMPACT RAPPORT: IMPact of Antimalarials on Covid Infections: a Case Control sTudy of RAPPORT"	"Canada"	"CA"	"https://clinicaltrials.gov/show/NCT04347798"	56.130366	-106.346771
"An Investigation on the Effects of Icosapent Ethyl (VascepaTM) on Inflammatory Biomarkers in Individuals With COVID-19 (VASCEPA-COVID-19)"	"Canada"	"CA"	"https://clinicaltrials.gov/show/NCT04412018"	56.130366	-106.346771
"A Self-compassion Group-based Treatment for Chronic Pain Via Video Conferencing During the COVID-19 Pandemic: Feasibility Study for a Potential New Mode of Treatment Delivery"	"Canada"	"CA"	"https://clinicaltrials.gov/show/NCT04413006"	56.130366	-106.346771
"A Randomized Study Evaluating the Efficacy of the Vielight RX Plus in the Treatment of COVID-19 Respiratory Symptoms"	"Canada"	"CA"	"https://clinicaltrials.gov/show/NCT04418505"	56.130366	-106.346771
"COVID-19 Virtual Care at Home"	"Canada"	"CA"	"https://clinicaltrials.gov/show/NCT04420182"	56.130366	-106.346771
"Non-invasive Positive Pressure Ventilation Mask to Minimize Mask Leak and Potential Aerosolization Leading to Spread of Virus Such as COVID-19: A Non-inferiority Trial"	"Canada"	"CA"	"https://clinicaltrials.gov/show/NCT04344925"	56.130366	-106.346771
"COVID-19 and Disability: The Impact of a Societal Lockdown on Those With Spinal Cord and Brain Injuries"	"Canada"	"CA"	"https://clinicaltrials.gov/show/NCT04426071"	56.130366	-106.346771
"A Randomized, Double-blind, Placebo-controlled Trial to Assess the Efficacy and Safety of Oral Hydroxychloroquine for the Treatment of SARS-CoV-2 Positive Patients for the Prevention of Severe COVID-19 Disease."	"Canada"	"CA"	"https://clinicaltrials.gov/show/NCT04329611"	56.130366	-106.346771
"Novel Extracorporeal Treatment to Modulate Hyperinflammation in COVID-19 Patients"	"Canada"	"CA"	"https://clinicaltrials.gov/show/NCT04353674"	56.130366	-106.346771
"Prone Positioning for Patients on General Medical Wards With COVID19: A Multicenter Pragmatic Randomized Trial [COVID-PRONE]"	"Canada"	"CA"	"https://clinicaltrials.gov/show/NCT04383613"	56.130366	-106.346771
"COVID Screening Strategies in Homeless Shelters"	"Canada"	"CA"	"https://clinicaltrials.gov/show/NCT04438070"	56.130366	-106.346771
"A Novel and Practical Accelerated Low-frequency Right-sided Stimulation Protocol as a Substitute for Patients With Bipolar Depression Needing Electroconvulsive Therapy During the COVID-19 Pandemic"	"Canada"	"CA"	"https://clinicaltrials.gov/show/NCT04427137"	56.130366	-106.346771
"A Multi-centre, Adaptive, Randomized, Open-label, Controlled Clinical Trial of the Safety and Efficacy of Investigational Therapeutics for the Treatment of COVID-19 in Hospitalized Patients (CATCO: Canadian Treatments for COVID-19), in Conjunction With the Public Health Emergency SOLIDARITY Trial (World Health Organization)"	"Canada"	"CA"	"https://clinicaltrials.gov/show/NCT04330690"	56.130366	-106.346771
