"PMID"	"Title"	"YearPubmed"	"MonthPubmed"	"DayPubmed"	"Date"	"country"	"iso"	"chloroquine"	"hydroxychloroquine"	"remdesivir"	"ritonavir"	"lopinavir"	"favipiravir"	"azithromycin"	"tocilizumab"	"antivirals"	"interferon"	"antibodies"	"vaccine"	"Inst"	"lat"	"long"
"9147"	32267485	"Screening and Severity of Coronavirus Disease 2019 (COVID-19) in Children in Madrid, Spain."	2020	4	9	2020-04-09	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Hospital Universitario Nino Jesus"	NA	NA
"9148"	32278616	"Recommendations on management of the SARS-CoV-2 coronavirus pandemic (Covid-19) in kidney transplant patients."	2020	4	13	2020-04-13	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Hospital Universitario y Politecnico La Fe"	39.4435141	-0.3784002
"9149"	32241653	"[Epidemiological update on SARS-CoV-2 infection in Spain. Comments on the management of infection in pediatrics]."	2020	4	4	2020-04-04	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Hospital Universitario Puerta de Hierro"	NA	NA
"9150"	32278616	"Recommendations on management of the SARS-CoV-2 coronavirus pandemic (Covid-19) in kidney transplant patients."	2020	4	13	2020-04-13	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Hospital Universitario Puerta del Mar"	NA	NA
"9151"	32267485	"Screening and Severity of Coronavirus Disease 2019 (COVID-19) in Children in Madrid, Spain."	2020	4	9	2020-04-09	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Hospital Universitario Ramon y Cajal"	40.487358	-3.69385265050837
"9152"	32283233	"Reply to &quot;COVID-19 can present with a rash and be mistaken for Dengue&quot;: Petechial rash in a patient with COVID-19 infection."	2020	4	14	2020-04-14	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Hospital Universitario Ramon y Cajal"	40.487358	-3.69385265050837
"9154"	32294262	"Comment on: Cutaneous manifestations in COVID-19: a first perspective. Safety concerns of clinical images and skin biopsies."	2020	4	16	2020-04-16	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Hospital Universitario Ramon y Cajal"	40.487358	-3.69385265050837
"9155"	32307151	"Clinical Consensus Recommendations Regarding Non-Invasive Respiratory Support in the Adult Patient with Acute Respiratory Failure Secondary to SARS-CoV-2 infection."	2020	4	21	2020-04-21	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Hospital Universitario Ramon y Cajal"	40.487358	-3.69385265050837
"9156"	32312600	"Clinical consensus recommendations regarding non-invasive respiratory support in the adult patient with acute respiratory failure secondary to SARS-CoV-2 infection."	2020	4	22	2020-04-22	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Hospital Universitario Ramon y Cajal"	40.487358	-3.69385265050837
"9160"	32241653	"[Epidemiological update on SARS-CoV-2 infection in Spain. Comments on the management of infection in pediatrics]."	2020	4	4	2020-04-04	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Hospital Universitario Severo Ochoa"	NA	NA
"9161"	32239125	"[Remdesivir, the antiviral hope against SARS-CoV-2]."	2020	4	3	2020-04-03	"Spain"	"ES"	0	0	1	0	0	0	0	0	1	0	0	1	"Hospital Universitario Son Espases"	NA	NA
"9162"	32252979	"Surgical Management of Patients With COVID-19 Infection. Recommendations of the Spanish Association of Surgeons."	2020	4	8	2020-04-08	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Hospital Universitario Virgen del Rocio"	NA	NA
"9163"	32251729	"The GReek study in the Effects of Colchicine in COvid-19 complications prevention (GRECCO-19 study): rationale and study design."	2020	4	7	2020-04-07	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Hospital Universitario y Politecnico La Fe"	39.4435141	-0.3784002
"9165"	32296246	"[Whether to make decisions &quot;on the fly&quot; regarding treatment for SARS-CoV-2 infection]."	2020	4	17	2020-04-17	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Hospital Universitario y Politecnico La Fe"	39.4435141	-0.3784002
"9166"	32252978	"Suspected acute abdomen as an extrapulmonary manifestation of Covid-19 infection."	2020	4	8	2020-04-08	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Hospital Vall d'Hebron"	41.4267719	2.14020432898055
"9167"	32252979	"Surgical Management of Patients With COVID-19 Infection. Recommendations of the Spanish Association of Surgeons."	2020	4	8	2020-04-08	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Hospital Vall d'Hebron"	41.4267719	2.14020432898055
"9168"	32220930	"Sound Science before Quick Judgement Regarding RAS Blockade in COVID-19."	2020	3	30	2020-03-30	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Hospital Vall d'Hebron"	41.4267719	2.14020432898055
"9169"	32278670	"SARS-Cov-2 in Spanish Intensive Care: Early Experience with 15-day Survival In Vitoria."	2020	4	13	2020-04-13	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Hospital Vall d'Hebron"	41.4267719	2.14020432898055
"9170"	32233034	"Overview of guidance for endoscopy during the coronavirus disease 2019 (COVID-19) pandemic."	2020	4	2	2020-04-02	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Hospital Vall d'Hebron"	41.4267719	2.14020432898055
"9171"	32205796	"How COVID-19 Outbreak Is Impacting Colorectal Cancer Patients in Italy: A Long Shadow Beyond Infection."	2020	3	25	2020-03-25	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Hospital Vall d'Hebron"	41.4267719	2.14020432898055
"9172"	32191340	"COVID-19 pandemic: perspectives on an unfolding crisis."	2020	3	20	2020-03-20	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Hospital Vall d'Hebron"	41.4267719	2.14020432898055
"9173"	32233064	"Coronavirus pandemic and Colorectal surgery: practical advice based on the Italian experience."	2020	4	2	2020-04-02	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Hospital Vall d'Hebron"	41.4267719	2.14020432898055
"9174"	32291449	"ADAM17 inhibition may exert a protective effect on COVID-19."	2020	4	16	2020-04-16	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Hospital Vall d'Hebron"	41.4267719	2.14020432898055
"9175"	32302681	"Practice recommendations for risk-adapted head and neck cancer radiotherapy during the COVID-19 pandemic: an ASTRO-ESTRO consensus statement."	2020	4	18	2020-04-18	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Hospital Vall d'Hebron"	41.4267719	2.14020432898055
"9176"	32304639	"Impact of COVID-19 on people with cystic fibrosis."	2020	4	19	2020-04-19	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Hospital Vall d'Hebron"	41.4267719	2.14020432898055
"9177"	32311297	"SARS-CoV-2: First Do No Harm."	2020	4	21	2020-04-21	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Hospital Vall d'Hebron"	41.4267719	2.14020432898055
"9178"	32307151	"Clinical Consensus Recommendations Regarding Non-Invasive Respiratory Support in the Adult Patient with Acute Respiratory Failure Secondary to SARS-CoV-2 infection."	2020	4	21	2020-04-21	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Hospital Vall d'Hebron"	41.4267719	2.14020432898055
"9180"	32312600	"Clinical consensus recommendations regarding non-invasive respiratory support in the adult patient with acute respiratory failure secondary to SARS-CoV-2 infection."	2020	4	22	2020-04-22	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Hospital Vall d'Hebron"	41.4267719	2.14020432898055
"9182"	32278616	"Recommendations on management of the SARS-CoV-2 coronavirus pandemic (Covid-19) in kidney transplant patients."	2020	4	13	2020-04-13	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Hospital Virgen de la Arrixaca"	NA	NA
"9183"	32278616	"Recommendations on management of the SARS-CoV-2 coronavirus pandemic (Covid-19) in kidney transplant patients."	2020	4	13	2020-04-13	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Hospital Virgen del Rocio"	NA	NA
"9184"	32246913	"Handling the COVID-19 pandemic in the oncological setting."	2020	4	5	2020-04-05	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Institut Català d'Oncologia-Hospitalet"	NA	NA
"9186"	32279309	"The role of Mental Health Home Hospitalization Care during the COVID-19 pandemic."	2020	4	13	2020-04-13	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Institute of Neuroscience"	NA	NA
"9187"	32145214	"Lymphopenic community acquired pneumonia as signature of severe COVID-19 infection."	2020	3	8	2020-03-08	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Instituto de Investigacion Biomedica de Salamanca"	40.9641599	-5.6754565
"9188"	32235086	"As COVID-19 cases, deaths and fatality rates surge in Italy, underlying causes require investigation."	2020	4	3	2020-04-03	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	1	0	"Instituto de Investigacion Biomedica de Salamanca"	40.9641599	-5.6754565
"9189"	32246913	"Handling the COVID-19 pandemic in the oncological setting."	2020	4	5	2020-04-05	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Instituto de Salud Carlos III"	40.4754809999999	-3.68999499999999
"9190"	32156327	"First cases of coronavirus disease 2019 (COVID-19) in the WHO European Region, 24 January to 21 February 2020."	2020	3	12	2020-03-12	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Instituto de Salud Carlos III"	40.4754809999999	-3.68999499999999
"9192"	32306406	"Advanced forecasting of SARS-CoV-2 related deaths in Italy, Germany, Spain, and New York State."	2020	4	20	2020-04-20	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Instituto de Salud Carlos III"	40.4754809999999	-3.68999499999999
"9193"	32324252	"Lifestyle behaviours during the COVID-19 - time to connect."	2020	4	24	2020-04-24	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Instituto de Salud Carlos III"	40.4754809999999	-3.68999499999999
"9194"	32156327	"First cases of coronavirus disease 2019 (COVID-19) in the WHO European Region, 24 January to 21 February 2020."	2020	3	12	2020-03-12	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Ministerio de Salud"	NA	NA
"9195"	32087122	"Statement in support of the scientists, public health professionals, and medical professionals of China combatting COVID-19."	2020	2	23	2020-02-23	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"National Center of Biotechnology"	NA	NA
"9196"	32229131	"Considerations in performing endoscopy during the COVID-19 pandemic."	2020	4	2	2020-04-02	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Sanchinarro University Hospital"	NA	NA
"9197"	32173188	"[Recommendations on the clinical management of the COVID-19 infection by the «new coronavirus» SARS-CoV2. Spanish Paediatric Association working group]."	2020	3	17	2020-03-17	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Sociedad Espaqola de Cuidados Intensivos Pediatricos (SECIP)"	NA	NA
"9198"	32173188	"[Recommendations on the clinical management of the COVID-19 infection by the «new coronavirus» SARS-CoV2. Spanish Paediatric Association working group]."	2020	3	17	2020-03-17	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Sociedad Espaqola de Infectologma Pediatrica (SEIP)"	NA	NA
"9199"	32312600	"Clinical consensus recommendations regarding non-invasive respiratory support in the adult patient with acute respiratory failure secondary to SARS-CoV-2 infection."	2020	4	22	2020-04-22	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Universidad Autonoma de Barcelona"	41.5245009	2.0934916
"9200"	32319440	"[Post-Normal Pandemics: why CoViD-19 requires a new approach to science.]"	2020	4	23	2020-04-23	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Universidad Autonoma de Barcelona"	41.5245009	2.0934916
"9201"	32279224	"COVID-19 and endocrine diseases. A statement from the European Society of Endocrinology."	2020	4	13	2020-04-13	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Universidad Autonoma de Madrid"	40.5467024	-3.6965506
"9202"	32278616	"Recommendations on management of the SARS-CoV-2 coronavirus pandemic (Covid-19) in kidney transplant patients."	2020	4	13	2020-04-13	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Universidad Complutense de Madrid"	40.4415049	-3.7319709
"9203"	32303650	"Miller Fisher Syndrome and polyneuritis cranialis in COVID-19."	2020	4	19	2020-04-19	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	1	0	"Universidad Complutense de Madrid"	40.4415049	-3.7319709
"9204"	32237190	"WHAT DOES ANDROGENETIC ALOPECIA HAVE TO DO WITH COVID-19? AN INSIGHT INTO A POTENTIAL NEW THERAPY."	2020	4	3	2020-04-03	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Universidad de Alcala"	40.4824722	-3.3650561
"9205"	32301221	"A preliminary observation: male pattern hair loss among hospitalized COVID-19 patients in Spain - A potential clue to the role of androgens in COVID-19 severity."	2020	4	18	2020-04-18	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Universidad de Alcala"	40.4824722	-3.3650561
"9206"	32311448	"COVID-19 and Thrombotic or Thromboembolic Disease: Implications for Prevention, Antithrombotic Therapy, and Follow-up."	2020	4	21	2020-04-21	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Universidad de Alcala"	40.4824722	-3.3650561
"9207"	32325120	"The reproductive number R0 of COVID-19 in Peru: An opportunity for effective changes."	2020	4	24	2020-04-24	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Universidad de Alcala"	40.4824722	-3.3650561
"9208"	32199083	"The resilience of the Spanish health system against the COVID-19 pandemic."	2020	3	22	2020-03-22	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Universidad de Alicante"	38.3852488	-0.5165048
"9209"	32296246	"[Whether to make decisions &quot;on the fly&quot; regarding treatment for SARS-CoV-2 infection]."	2020	4	17	2020-04-17	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Universidad de Alicante"	38.3852488	-0.5165048
"9210"	32220590	"Physical exercise as therapy to fight against the mental and physical consequences of COVID-19 quarantine: Special focus in older people."	2020	3	30	2020-03-30	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Universidad de Cadiz"	36.5376188	-6.3026846
"9212"	32197116	"Prisons and custodial settings are part of a comprehensive response to COVID-19."	2020	3	21	2020-03-21	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Universidad de Granada"	37.1773441	-3.6053994
"9213"	32289791	"A Rational Use of Clozapine Based on Adverse Drug Reactions, Pharmacokinetics, and Clinical Pharmacopsychology."	2020	4	15	2020-04-15	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Universidad de Granada"	37.1773441	-3.6053994
"9214"	32289791	"A Rational Use of Clozapine Based on Adverse Drug Reactions, Pharmacokinetics, and Clinical Pharmacopsychology."	2020	4	15	2020-04-15	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Universidad de la Laguna"	NA	NA
"9215"	32296257	"[Exercising in times of COVID-19: what do experts recommend doing within four walls?]"	2020	4	17	2020-04-17	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Universidad de Leon"	42.6129315	-5.559091
"9216"	32199083	"The resilience of the Spanish health system against the COVID-19 pandemic."	2020	3	22	2020-03-22	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Universidad de Lleida"	41.6146828	0.6188887
"9217"	32278616	"Recommendations on management of the SARS-CoV-2 coronavirus pandemic (Covid-19) in kidney transplant patients."	2020	4	13	2020-04-13	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Universidad de Malaga"	36.7199538	-4.4183278
"9219"	32314704	"Ivermectin and Novel Coronavirus Disease (COVID-19): Keeping Rigor in Times of Urgency."	2020	4	22	2020-04-22	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Universidad de Navarra"	42.440926	-1.9225622
"9220"	32270581	"COVID-19 pandemic: effects and evidence-based recommendations for otolaryngology and head and neck surgery practice."	2020	4	10	2020-04-10	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Universidad de Oviedo"	43.3616804	-5.8651393
"9221"	32296257	"[Exercising in times of COVID-19: what do experts recommend doing within four walls?]"	2020	4	17	2020-04-17	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Universidad de Oviedo"	43.3616804	-5.8651393
"9222"	32266375	"Inquiring into Benefits of Independent Activation of Non-Classical Renin-Angiotensin System in the Clinical Prognosis and Reduction of COVID-19 mortality."	2020	4	9	2020-04-09	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Universidad de Sevilla"	37.3913307	-5.9826843
"9223"	32289115	"Care of patients with liver disease during the COVID-19 pandemic: EASL-ESCMID position paper."	2020	4	15	2020-04-15	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Universidad de Sevilla"	37.3913307	-5.9826843
"9224"	32309152	"What Has the COVID-19 Pandemic Taught Us so Far? Addressing the Problem from a Hepatologist's Perspective."	2020	4	21	2020-04-21	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Universidad de Sevilla"	37.3913307	-5.9826843
"9225"	32257537	"Transplantation of ACE2<sup>-</sup> Mesenchymal Stem Cells Improves the Outcome of Patients with COVID-19 Pneumonia."	2020	4	8	2020-04-08	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Universidad de Valencia"	39.47187235	-0.372939201109851
"9226"	32270698	"Physical inactivity and cardiovascular disease at the time of coronavirus disease 2019 (COVID-19)."	2020	4	10	2020-04-10	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Universidad de Valencia"	39.47187235	-0.372939201109851
"9227"	32267243	"Health risks and potential remedies during prolonged lockdowns for coronavirus disease 2019 (COVID-19)."	2020	4	9	2020-04-09	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Universidad de Valencia"	39.47187235	-0.372939201109851
"9228"	32275075	"Clinical and demographic characteristics of patients dying from COVID-19 in Italy versus China."	2020	4	11	2020-04-11	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Universidad de Valencia"	39.47187235	-0.372939201109851
"9229"	32169400	"Cardiac troponin I in patients with coronavirus disease 2019 (COVID-19): Evidence from a meta-analysis."	2020	3	15	2020-03-15	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Universidad de Valencia"	39.47187235	-0.372939201109851
"9230"	32227250	"ASPHER statement on the novel coronavirus disease (COVID-19) outbreak emergency."	2020	4	1	2020-04-01	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Universidad de Valencia"	39.47187235	-0.372939201109851
"9231"	32294264	"Cutaneous manifestations in COVID-19: a new contribution."	2020	4	16	2020-04-16	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Universidad de Valencia"	39.47187235	-0.372939201109851
"9233"	32292817	"Coalition: Advocacy for prospective clinical trials to test the post-exposure potential of hydroxychloroquine against COVID-19."	2020	4	16	2020-04-16	"Spain"	"ES"	1	1	0	0	0	0	0	0	1	0	0	0	"Universidad de Valencia"	39.47187235	-0.372939201109851
"9234"	32320082	"Co-detection of respiratory pathogens in patients hospitalized with Coronavirus viral disease-2019 pneumonia."	2020	4	23	2020-04-23	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Universidad de Valencia"	39.47187235	-0.372939201109851
"9235"	32324252	"Lifestyle behaviours during the COVID-19 - time to connect."	2020	4	24	2020-04-24	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Universidad de Valencia"	39.47187235	-0.372939201109851
"9237"	32314704	"Ivermectin and Novel Coronavirus Disease (COVID-19): Keeping Rigor in Times of Urgency."	2020	4	22	2020-04-22	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Universidad de Zaragoza"	41.6411794	-0.900954
"9238"	32241653	"[Epidemiological update on SARS-CoV-2 infection in Spain. Comments on the management of infection in pediatrics]."	2020	4	4	2020-04-04	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Universidad Europea de Madrid"	NA	NA
"9239"	32252978	"Suspected acute abdomen as an extrapulmonary manifestation of Covid-19 infection."	2020	4	8	2020-04-08	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Universitat Autonoma de Barcelona"	41.5245009	2.0934916
"9240"	32279309	"The role of Mental Health Home Hospitalization Care during the COVID-19 pandemic."	2020	4	13	2020-04-13	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Universitat de Barcelona"	41.3868913	2.16352384576632
"9241"	32244059	"SARS-CoV-2, COVID-19 and inherited arrhythmia syndromes."	2020	4	4	2020-04-04	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Universitat de Barcelona"	41.3868913	2.16352384576632
"9242"	32284182	"Reflections arising from the COVID-19 pandemic."	2020	4	15	2020-04-15	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Universitat de Barcelona"	41.3868913	2.16352384576632
"9243"	32289080	"One world, one health: The novel coronavirus COVID-19 epidemic."	2020	4	15	2020-04-15	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Universitat de Barcelona"	41.3868913	2.16352384576632
"9244"	32247325	"Monitoring the COVID-19 epidemic in the context of widespread local transmission."	2020	4	6	2020-04-06	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Universitat de Barcelona"	41.3868913	2.16352384576632
"9246"	32233040	"Intranasal corticosteroids in allergic rhinitis in COVID-19 infected patients: An ARIA-EAACI statement."	2020	4	2	2020-04-02	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Universitat de Barcelona"	41.3868913	2.16352384576632
"9247"	32246913	"Handling the COVID-19 pandemic in the oncological setting."	2020	4	5	2020-04-05	"Spain"	"ES"	0	0	0	0	0	0	0	0	0	0	0	0	"Universitat de Barcelona"	41.3868913	2.16352384576632
